Province_Code,Province_Name,District_Code,District_Name,DSD_Code,DSD_Name,GND_Code,GND_Name,AG_0_14,AG_15_59,AG_60_64,AG_65_and_above,Male,Female,Total,Occupied_Housing_Units,Poverty_Percentage,Unemployment_Rate,Road_Density,Road_Length
1,Western,11,Colombo,36,Kesbewa,95,Niwanthidiya,599,2309,228,481,1696,1921,3617,1029,10.83,5.78,7.186748045,5.974059621
1,Western,11,Colombo,12,Homagama,200,Niyandagala,527,2779,183,495,1956,2028,3984,1256,7.15,3.48,8.832736346,7.962114342
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,80,Nugegoda,466,2262,227,647,1706,1896,3602,1076,6.15,3.68,17.49789751,9.757430264
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,70,Nugegoda West,607,3003,358,1040,2340,2668,5008,1560,5.94,3.14,16.7781722,15.98239747
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,5,Obesekarapura,2007,7271,673,1170,5476,5645,11121,2927,8.1,5.18,19.7307527,10.05931594
1,Western,11,Colombo,6,Kolonnawa,30,Orugodawatta,930,2996,251,356,2266,2267,4533,1225,11.56,5.33,13.78923028,6.592233773
1,Western,11,Colombo,9,Kaduwela,200,Oruwala,796,3050,252,632,2225,2505,4730,1375,12.73,5.84,5.282844338,10.94496805
1,Western,11,Colombo,12,Homagama,170,Ovitigama,932,3580,314,588,2684,2730,5414,1505,10.9,6.6,6.439264771,18.91807881
1,Western,11,Colombo,18,Padukka,90,Padukka,442,1784,170,461,1336,1521,2857,800,18.32,5.47,9.500385399,14.16097243
1,Western,11,Colombo,15,Seethawaka,315,Pagngnagula,149,413,25,114,339,362,701,192,27.88,9.44,1.00587093,2.963391171
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,75,Pagoda,618,3169,334,1085,2513,2693,5206,1551,6.03,3.48,2.601180993,14.55084498
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,85,Pagoda East,490,2820,275,879,2165,2299,4464,1289,5.71,3.64,15.94644744,10.63754514
1,Western,11,Colombo,9,Kaduwela,25,Pahala Bomiriya,908,3327,349,675,2598,2661,5259,1448,12.67,6.41,6.688869461,14.80699826
1,Western,11,Colombo,9,Kaduwela,45,Pahala Bomiriya B,877,3291,264,578,2460,2550,5010,1372,12.58,6.83,7.150103825,13.8990505
1,Western,11,Colombo,18,Padukka,40,Pahala Bope,204,723,79,159,536,629,1165,336,19.35,5.51,2.51382783,4.511169265
1,Western,11,Colombo,15,Seethawaka,200,Pahala Hanwella,201,872,76,178,652,675,1327,387,16.32,5.3,5.091083731,6.89853138
1,Western,11,Colombo,15,Seethawaka,110,Pahala Kosgama East,410,1548,105,287,1194,1156,2350,655,18.63,7.34,5.628735407,8.182638535
1,Western,11,Colombo,15,Seethawaka,105,Pahala Kosgama west,397,1416,125,303,1074,1167,2241,638,20.9,6.77,3.827028372,4.230375354
1,Western,11,Colombo,18,Padukka,135,Pahala Padukka,213,862,87,235,648,749,1397,393,18.92,5.16,4.355675244,2.765244099
1,Western,11,Colombo,9,Kaduwela,265,Pahalawela,486,2552,254,737,2007,2022,4029,1195,9.56,4.41,114.9839175,25.29913868
1,Western,11,Colombo,15,Seethawaka,275,Pahathgama,337,1164,120,296,931,986,1917,526,23.04,7.5,5.861301054,4.126397292
1,Western,11,Colombo,12,Homagama,400,Palagama,533,2046,172,371,1557,1565,3122,890,10.1,6.02,3.515283174,6.008722369
1,Western,11,Colombo,36,Kesbewa,145,Paligedara,634,2613,207,572,1944,2082,4026,1144,9.87,5.87,11.85990638,8.308359652
1,Western,11,Colombo,27,Thimbirigasyaya,100,Pamankada East,1590,6689,768,1676,5270,5453,10723,2941,7,3.57,19.08974636,16.85440171
1,Western,11,Colombo,27,Thimbirigasyaya,95,Pamankada West,2426,9317,869,2276,7077,7811,14888,4283,7.57,3.63,19.76861239,12.36781938
1,Western,11,Colombo,21,Maharagama,75,Pamunuwa,539,2717,289,632,2064,2113,4177,1196,6.33,3.88,8.521836806,8.534743119
1,Western,11,Colombo,12,Homagama,105,Panagoda East,52,101,4,,75,82,157,48,,,0.918337046,1.77106773
1,Western,11,Colombo,12,Homagama,65,Panagoda Town,246,1178,124,306,895,959,1854,504,13.42,6.74,5.846877768,6.378083127
1,Western,11,Colombo,12,Homagama,100,Panagoda West,492,2162,197,468,1613,1706,3319,945,11,5.8,9.289763561,10.92288757
1,Western,11,Colombo,12,Homagama,80,Panaluwa,1084,3774,288,604,2857,2893,5750,1557,12.51,7.56,3.377634796,14.91764588
1,Western,11,Colombo,3,Colombo,150,Panchikawatta,1414,4312,410,688,3477,3347,6824,1637,13.81,4.18,11.5579897,2.704946109
1,Western,11,Colombo,21,Maharagama,120,Pannipitiya North,606,2725,294,652,2058,2219,4277,1299,6.12,3.27,14.93224092,12.46062296
1,Western,11,Colombo,21,Maharagama,160,Pannipitiya South,270,1298,112,386,998,1068,2066,584,8.22,4.4,15.7586699,5.652881602
1,Western,11,Colombo,21,Maharagama,100,Pathiragoda,741,3663,367,920,2764,2927,5691,1726,5.62,3.08,12.16118514,10.680286
1,Western,11,Colombo,36,Kesbewa,130,Pelenwatta East,680,2890,273,746,2280,2309,4589,1273,10.31,6.26,11.4328353,10.76451856
1,Western,11,Colombo,36,Kesbewa,135,Pelenwatta North,851,3410,327,727,2549,2766,5315,1587,8.34,4.58,9.557589613,11.39544563
1,Western,11,Colombo,36,Kesbewa,140,Pelenwatta West,1064,4337,424,887,3195,3517,6712,1907,9.8,5.6,8.318285432,10.6373453
1,Western,11,Colombo,15,Seethawaka,320,Pelpola,128,437,36,126,348,379,727,213,22.38,6.4,6.799021076,11.5320905
1,Western,11,Colombo,36,Kesbewa,10,Pepiliyana East,225,942,79,230,688,788,1476,424,11.1,5.58,6.564526465,1.971724328
1,Western,11,Colombo,36,Kesbewa,5,Pepiliyana West,602,3037,348,885,2312,2560,4872,1443,8.91,4.03,13.46400295,9.424062428
1,Western,11,Colombo,3,Colombo,115,Pettah,3,470,52,62,528,59,587,11,8.78,4.46,101.2168059,17.36214189
1,Western,11,Colombo,18,Padukka,5,Pinnawala North,178,549,50,163,444,496,940,281,22.58,6.13,1.939333355,4.028593412
1,Western,11,Colombo,18,Padukka,10,Pinnawala South,317,1050,95,235,824,873,1697,489,18.23,6.63,2.273746316,5.24442907
1,Western,11,Colombo,31,Rathmalana,40,Piriwena,685,3131,326,979,2425,2696,5121,1512,7.63,3.52,15.0339619,9.451161374
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,55,Pitakotte,403,2199,276,689,1768,1799,3567,1049,5.29,3.41,16.93398454,10.70676756
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,50,Pitakotte East,449,2257,267,699,1775,1897,3672,1114,5.58,3.36,10.06245512,14.65772831
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,60,Pitakotte West,642,3065,344,961,2366,2646,5012,1509,6.28,3.53,11.42369393,9.942055987
1,Western,11,Colombo,12,Homagama,275,Pitipana North,517,4511,236,429,2614,3079,5693,1017,10.12,7.37,52.50764378,20.26794882
1,Western,11,Colombo,12,Homagama,285,Pitipana South,606,2401,190,442,1756,1883,3639,1022,11.79,6.41,52.77582996,13.62639184
1,Western,11,Colombo,12,Homagama,145,Pitipana Town,395,2219,158,430,1764,1438,3202,840,7.67,7.65,9.709295448,8.162732777
1,Western,11,Colombo,18,Padukka,65,Pitumpe North,217,1016,102,201,747,789,1536,433,11.05,4.03,3.016759132,5.076210965
1,Western,11,Colombo,18,Padukka,70,Pitumpe South,230,910,84,214,705,733,1438,388,16.63,6.8,4.817638682,2.610924058
1,Western,11,Colombo,36,Kesbewa,355,Polhena,519,1894,154,357,1459,1465,2924,836,8.88,6.06,11.08355724,21.23244173
1,Western,11,Colombo,21,Maharagama,70,Polwatta,593,2481,277,551,1904,1998,3902,1076,8.54,5.04,70.40089297,45.57654966
1,Western,11,Colombo,9,Kaduwela,120,Pore,982,3958,341,852,3024,3109,6133,1722,11.88,6.1,7.373450265,12.71145295
1,Western,11,Colombo,18,Padukka,130,Poregedara,218,762,69,172,588,633,1221,333,20.13,7.66,2.154333658,2.433811087
1,Western,11,Colombo,9,Kaduwela,190,Pothuarawa,1173,5453,462,1242,3993,4337,8330,2361,11.51,5.61,14.64890722,27.68310934
1,Western,11,Colombo,21,Maharagama,85,Pragathipura,914,3678,362,680,2760,2874,5634,1600,7.74,4.84,22.70476905,6.161839241
1,Western,11,Colombo,12,Homagama,270,Prasannapura,601,2055,157,449,1596,1666,3262,916,12.92,6.67,6.156704789,7.69187353
1,Western,11,Colombo,15,Seethawaka,155,Puwakpitiya,273,898,88,183,654,788,1442,367,27.69,9.69,9.156979189,17.443953
1,Western,11,Colombo,15,Seethawaka,150,Puwakpitiya South,811,2547,181,416,1934,2021,3955,1016,25.3,10.08,2.346764463,3.467899261
1,Western,11,Colombo,9,Kaduwela,10,Raggahawatta,652,2791,246,568,2076,2181,4257,1175,11.83,6.18,12.102126,16.86448539
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,20,Rajagiriya,391,1766,168,409,1372,1362,2734,711,7.3,4.93,52.38400758,15.83812776
1,Western,11,Colombo,9,Kaduwela,260,Rajamalwatta,128,1239,117,243,905,822,1727,477,7.15,4.57,16.25653295,11.24836217
1,Western,11,Colombo,6,Kolonnawa,165,Rajasinghagama,1146,4716,394,932,3493,3695,7188,2069,11.04,4.16,14.9321779,27.4153378
1,Western,11,Colombo,9,Kaduwela,95,Ranala,926,3989,294,586,2842,2953,5795,1669,9.94,5.96,6.934453033,20.27045295
1,Western,11,Colombo,31,Rathmalana,60,Rathmalana East,1080,3645,240,454,2687,2732,5419,1494,9.5,6.11,12.6959664,13.11615745
1,Western,11,Colombo,31,Rathmalana,55,Rathmalana West,877,3330,294,597,2459,2639,5098,1405,9.16,5.25,17.90382831,6.78975795
1,Western,11,Colombo,36,Kesbewa,115,Rathmaldeniya,889,3410,341,874,2577,2937,5514,1616,11.2,5.25,7.590850731,10.38461365
1,Western,11,Colombo,36,Kesbewa,40,Rattanapitiya,452,2609,211,602,1837,2037,3874,1085,8.63,5.15,3.301267133,15.41512151
1,Western,11,Colombo,33,Moratuwa,75,Rawathawatta East,621,2188,217,598,1712,1912,3624,1001,16.81,4.69,13.45627147,6.921099965
1,Western,11,Colombo,33,Moratuwa,70,Rawathawatta South,292,1242,118,343,938,1057,1995,556,14.42,4.29,16.55609569,3.981830848
1,Western,11,Colombo,33,Moratuwa,110,Rawathawatta West,421,1864,206,673,1455,1709,3164,939,14.38,3.32,11.53814536,6.398650494
1,Western,11,Colombo,36,Kesbewa,360,Regidel watta,212,855,87,133,647,640,1287,352,8.01,6.32,9.767196388,4.598487516
1,Western,11,Colombo,12,Homagama,335,Rilawala,342,1303,112,288,977,1068,2045,561,14.01,7,6.060540492,5.988722642
1,Western,11,Colombo,21,Maharagama,45,Rukmale East A,194,814,91,194,617,676,1293,381,7.37,3.93,8.885776232,3.132041628
1,Western,11,Colombo,21,Maharagama,50,Rukmale East B,300,1451,159,454,1121,1243,2364,741,5.98,2.53,16.60736845,7.004680843
1,Western,11,Colombo,21,Maharagama,40,Rukmale West,856,3204,329,765,2416,2738,5154,1513,8.64,4.47,10.54273174,19.65917564
1,Western,11,Colombo,6,Kolonnawa,205,Salamulla,2084,5865,469,904,4534,4788,9322,2295,15.66,6.47,10.4090328,5.875980156
1,Western,11,Colombo,15,Seethawaka,100,Salawa,431,1637,126,309,1191,1312,2503,709,19.96,6.78,9.125395026,13.55225213
1,Western,11,Colombo,3,Colombo,5,Sammanthranapura,1695,4891,393,661,3864,3776,7640,1834,13.76,4.33,27.04554602,4.743722514
1,Western,11,Colombo,12,Homagama,325,Sangharama,375,1557,162,379,1188,1285,2473,706,12.05,5.68,8.482844935,5.66780385
1,Western,11,Colombo,6,Kolonnawa,10,Sedawatta,1120,3925,323,500,2951,2917,5868,1614,10.57,5,9.843107567,5.513752899
1,Western,11,Colombo,15,Seethawaka,45,Seethagama,442,1914,86,300,1318,1424,2742,850,14.27,4.79,8.175423707,6.222926307
1,Western,11,Colombo,15,Seethawaka,140,Seethawaka,285,1051,76,215,785,842,1627,479,19.05,6.14,7.333150145,5.994599293
1,Western,11,Colombo,9,Kaduwela,115,Shanthalokagama,1227,4998,483,1356,3829,4235,8064,2540,11.23,4.33,12.66654858,30.28895206
1,Western,11,Colombo,12,Homagama,220,Siddamulla North,334,1564,166,442,1170,1336,2506,744,11.73,4.58,10.35959239,6.152071941
1,Western,11,Colombo,12,Homagama,225,Siddamulla South,401,1580,148,433,1199,1363,2562,766,12.2,4.77,12.65572373,5.913246344
1,Western,11,Colombo,6,Kolonnawa,120,Singhapura,760,3269,248,454,2277,2454,4731,1321,10.68,4.57,6.852806859,42.42562073
1,Western,11,Colombo,12,Homagama,315,Siyambalagoda North,718,3095,335,702,2383,2467,4850,1400,10.24,5.3,6.591738191,10.79369093
1,Western,11,Colombo,12,Homagama,330,Siyambalagoda South,454,1514,158,382,1221,1287,2508,741,11.68,5.17,4.339362927,4.718187103
1,Western,11,Colombo,18,Padukka,35,Siyambalawa,373,1310,121,248,999,1053,2052,590,15.33,6.17,1.33154309,3.19019335
1,Western,11,Colombo,3,Colombo,130,Slave Island,672,1974,192,351,1619,1570,3189,654,16.53,5.48,19.02193342,2.158442709
1,Western,11,Colombo,33,Moratuwa,15,Soysapura North,312,1503,180,574,1157,1412,2569,906,11.16,2.88,13.47687665,1.135569669
1,Western,11,Colombo,33,Moratuwa,20,Soysapura South,335,1408,142,443,1077,1251,2328,767,12.2,3.03,10.53877719,1.724938941
1,Western,11,Colombo,30,Dehiwala,5,Sri Saranankara,1270,4293,385,875,3356,3467,6823,1766,5.82,4.53,20.7694553,7.638303715
1,Western,11,Colombo,9,Kaduwela,170,Subhoothipura,212,1335,133,376,1027,1029,2056,620,7.96,3.87,15.26393705,14.37539477
1,Western,11,Colombo,3,Colombo,140,Suduwella,573,1942,163,439,1569,1548,3117,754,14.66,4.22,9.746989655,32.79635237
1,Western,11,Colombo,15,Seethawaka,185,Suduwella,733,2617,188,479,1947,2070,4017,1120,20.83,7.55,9.746989655,32.79635237
1,Western,11,Colombo,12,Homagama,280,Suwapubudugama,389,1572,123,319,1189,1214,2403,693,10.15,5.74,6.368867636,4.938693435
1,Western,11,Colombo,36,Kesbewa,235,Suwarapola East,387,1709,154,505,1304,1451,2755,798,11.12,5.29,11.36461319,5.229035528
1,Western,11,Colombo,36,Kesbewa,240,Suwarapola West,201,909,94,263,700,767,1467,432,9.81,4.64,11.35198499,3.593761107
1,Western,11,Colombo,9,Kaduwela,65,Thalahena North,521,2634,253,548,1933,2023,3956,1055,11.25,6.15,17.2791087,11.99535194
1,Western,11,Colombo,9,Kaduwela,140,Thalahena South,406,1905,178,495,1446,1538,2984,829,12,5.66,15.83859023,8.658777475
1,Western,11,Colombo,9,Kaduwela,150,Thalangama North A,1199,6305,546,1432,4583,4899,9482,2630,10.84,5.6,15.77194579,31.74364859
1,Western,11,Colombo,9,Kaduwela,135,Thalangama North B,490,2508,262,737,1888,2109,3997,1153,11.7,4.76,16.30570433,14.266678
1,Western,11,Colombo,21,Maharagama,80,Thalapathpitiya,829,4499,397,966,3052,3639,6691,1856,7.35,4.39,13.50651361,13.55747806
1,Western,11,Colombo,21,Maharagama,25,Thalawathugoda East,572,3359,355,941,2454,2773,5227,1597,5.08,2.44,16.15185246,22.47393315
1,Western,11,Colombo,21,Maharagama,20,Thalawathugoda West,705,3750,345,850,2840,2810,5650,1532,7.17,4.79,12.71476862,18.65168126
1,Western,11,Colombo,9,Kaduwela,210,Thaldiyawala,656,2670,224,552,2122,1980,4102,1105,11.26,6.7,6.581561222,11.22812144
1,Western,11,Colombo,15,Seethawaka,75,Thawalgoda,319,1001,87,197,755,849,1604,468,22.13,6.95,3.720851158,5.090793387
1,Western,11,Colombo,33,Moratuwa,30,Thelawala North,813,3629,276,653,2758,2613,5371,1562,9.1,4.54,12.8764211,11.13476779
1,Western,11,Colombo,33,Moratuwa,40,Thelawala South,559,2854,222,511,1884,2262,4146,1123,13.37,4.78,13.41726893,5.451321379
1,Western,11,Colombo,27,Thimbirigasyaya,60,Thimbirigasyaya,1905,7131,582,1116,5118,5616,10734,2712,8.13,4.65,17.42524249,32.75416836
1,Western,11,Colombo,36,Kesbewa,165,Thumbovila North,899,3458,232,675,2569,2695,5264,1482,10,6.44,6.678839577,10.49499016
1,Western,11,Colombo,36,Kesbewa,160,Thumbovila South,612,2757,269,559,2055,2142,4197,1150,9.22,6.11,10.38029307,8.129376228
1,Western,11,Colombo,36,Kesbewa,180,Thumbovila West,406,1671,158,499,1304,1430,2734,809,10.75,4.99,12.75670048,6.565586285
1,Western,11,Colombo,18,Padukka,25,Thummodara,142,409,54,101,348,358,706,204,20.32,6.85,7.831781648,14.27934984
1,Western,11,Colombo,9,Kaduwela,75,Thunadahena,1034,4023,350,788,3018,3177,6195,1769,11.83,6.01,10.00226539,28.54961168
1,Western,11,Colombo,15,Seethawaka,290,Thunnana East,170,541,53,99,432,431,863,237,21.67,8.07,1.761951228,2.717908942
1,Western,11,Colombo,15,Seethawaka,330,Thunnana West,361,1279,97,202,964,975,1939,534,19.87,7.83,2.827009959,5.404231417
1,Western,11,Colombo,18,Padukka,225,Udagama,125,435,36,109,334,371,705,212,17.78,5.17,22.29040074,76.91670856
1,Western,11,Colombo,21,Maharagama,90,Udahamulla East,817,3774,356,823,2822,2948,5770,1725,5.96,3.58,11.05482961,7.433569481
1,Western,11,Colombo,21,Maharagama,95,Udahamulla West,599,2800,266,780,2086,2359,4445,1333,7.01,3.46,12.43260768,10.86293394
1,Western,11,Colombo,9,Kaduwela,175,Udumulla,293,1443,175,423,1094,1240,2334,683,11.69,4.45,21.70930303,15.80609825
1,Western,11,Colombo,18,Padukka,125,Udumulla,498,1582,171,347,1250,1348,2598,722,21.06,7.61,21.70930303,15.80609825
1,Western,11,Colombo,6,Kolonnawa,155,Udumulla North,555,1923,174,393,1493,1552,3045,808,13.14,5.1,11.24700956,9.927402598
1,Western,11,Colombo,6,Kolonnawa,170,Udumulla South,418,1748,162,390,1315,1403,2718,770,11.62,4.12,17.46729083,7.437741538
1,Western,11,Colombo,12,Homagama,265,Uduwana,628,2670,182,447,1917,2010,3927,1211,7.19,4.18,5.606234962,7.486906017
1,Western,11,Colombo,30,Dehiwala,50,Udyanaya,1404,4550,350,818,3517,3605,7122,1777,6.37,5.04,18.51165585,9.082633866
1,Western,11,Colombo,18,Padukka,55,Uggalla,389,1340,118,285,1030,1102,2132,637,15.54,5.39,51.98996745,7.809416005
1,Western,11,Colombo,15,Seethawaka,55,Ukwatta,356,1733,109,317,1246,1269,2515,765,13.65,4.32,18.07250547,8.759043935
1,Western,11,Colombo,12,Homagama,380,Undurugoda,259,1035,87,219,763,837,1600,457,12.04,5.93,4.10478547,4.209953375
1,Western,11,Colombo,33,Moratuwa,120,Uswatta,360,1223,112,279,948,1026,1974,522,17.22,5.36,76.3396723,11.77156829
1,Western,11,Colombo,33,Moratuwa,65,Uyana North,746,2485,177,432,1914,1926,3840,1009,15.58,5.92,15.40167166,5.932608698
1,Western,11,Colombo,33,Moratuwa,60,Uyana South,912,3217,251,695,2577,2498,5075,1456,12.06,4.9,11.95184911,7.229059353
1,Western,11,Colombo,6,Kolonnawa,25,Veheragoda,409,1235,96,164,933,971,1904,511,13.15,5.55,12.02198349,1.547401121
1,Western,11,Colombo,31,Rathmalana,50,Vihara,887,3828,347,1015,2919,3158,6077,1727,8.09,4.26,18.20108367,12.39075885
1,Western,11,Colombo,30,Dehiwala,10,Vilawala,895,3901,395,811,2874,3128,6002,1555,4.63,3.79,15.32284273,8.015232546
1,Western,11,Colombo,33,Moratuwa,145,Villorawatta East,635,2272,177,414,1677,1821,3498,923,16.29,5.62,8.781002539,4.11607982
1,Western,11,Colombo,33,Moratuwa,150,Villorawatta West,688,2770,269,471,2060,2138,4198,1119,12.72,5.17,12.11261929,4.897662415
1,Western,11,Colombo,36,Kesbewa,80,Vishwakalawa,264,1065,111,310,832,918,1750,526,10.2,4.56,13.46270585,3.336707134
1,Western,11,Colombo,6,Kolonnawa,5,Wadulla,1304,4232,283,488,3123,3184,6307,1789,11.21,5.07,12.90349461,6.653021436
1,Western,11,Colombo,18,Padukka,20,Waga East,334,1076,91,230,839,892,1731,486,20.22,7.8,1.868665198,6.168313901
1,Western,11,Colombo,18,Padukka,15,Waga North,179,575,56,121,448,483,931,286,16.09,5.11,2.160840123,2.138274685
1,Western,11,Colombo,18,Padukka,30,Waga South,198,603,58,130,499,490,989,305,14.27,5.56,0.473721368,1.875348289
1,Western,11,Colombo,18,Padukka,50,Waga West,259,874,60,215,676,732,1408,398,20.87,7.49,1.746492688,4.211629413
1,Western,11,Colombo,15,Seethawaka,195,Walawwatta,280,882,66,175,737,666,1403,406,19.09,7.33,27.78555305,12.18893501
1,Western,11,Colombo,12,Homagama,30,Walpita,478,1527,96,251,1151,1201,2352,640,13.67,7.73,20.22187165,19.68508454
1,Western,11,Colombo,9,Kaduwela,155,Walpola,1017,5141,551,1376,3959,4126,8085,2299,10.71,4.99,81.26715613,90.46726821
1,Western,11,Colombo,27,Thimbirigasyaya,35,Wanathamulla,2955,11096,1019,1799,8336,8533,16869,4731,6.61,4.03,14.12620301,8.822915113
1,Western,11,Colombo,31,Rathmalana,15,Watarappala,1002,3942,395,846,2982,3203,6185,1747,8.52,4.68,19.05967371,7.52887995
1,Western,11,Colombo,12,Homagama,85,Watareka North,926,3433,313,668,2588,2752,5340,1495,12.27,6.45,5.790455225,15.51573977
1,Western,11,Colombo,12,Homagama,165,Watareka South,1116,4621,450,922,3422,3687,7109,2037,11.01,5.64,6.787560318,22.26099512
1,Western,11,Colombo,31,Rathmalana,20,Wathumulla,566,2518,334,841,1998,2261,4259,1362,6.85,2.7,31.46256291,24.62686668
1,Western,11,Colombo,21,Maharagama,185,Wattegedara,979,4679,519,1281,3626,3832,7458,2162,7.07,3.78,91.97115329,44.51523933
1,Western,11,Colombo,31,Rathmalana,45,Wedikanda,1064,4244,406,1129,3220,3623,6843,1977,9.13,4.29,16.47950753,10.29654066
1,Western,11,Colombo,3,Colombo,175,Wekanda,948,3217,319,670,2557,2597,5154,1193,14.85,4.39,11.50205921,4.103511076
1,Western,11,Colombo,9,Kaduwela,35,Wekewatta,771,2805,243,640,2223,2236,4459,1235,12.93,6.51,7.784678224,10.95918392
1,Western,11,Colombo,6,Kolonnawa,40,Welewatta,1860,4992,311,529,3802,3890,7692,1737,16.58,7.28,13.82360808,7.827930114
1,Western,11,Colombo,9,Kaduwela,50,Welihinda,557,1941,123,307,1454,1474,2928,764,13.96,7.56,8.129628279,9.218203098
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,15,Welikada East,768,3822,412,1047,2918,3131,6049,1885,5.15,3.32,9.628311203,10.59509769
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,25,Welikada North,684,2935,306,508,2206,2227,4433,1237,6.39,4.62,19.71541417,6.88188933
1,Western,11,Colombo,24,Sri Jayawardanapura Kotte,10,Welikada West,836,4838,313,800,2771,4016,6787,1485,7.93,4.86,12.28211716,9.397099003
1,Western,11,Colombo,15,Seethawaka,250,Welikanna,285,890,104,246,726,799,1525,433,24.07,7.01,1.702568196,3.763326729
1,Western,11,Colombo,9,Kaduwela,110,Welipillewa,604,2032,184,405,1545,1680,3225,897,14.15,6.71,6.73829954,9.403018116
1,Western,11,Colombo,9,Kaduwela,5,Welivita,830,3108,308,637,2401,2482,4883,1438,11.31,5.53,8.885964432,16.78131187
1,Western,11,Colombo,6,Kolonnawa,100,Wellampitiya,488,1405,125,254,1079,1193,2272,532,17.42,6.79,8.981872191,1.755509307
1,Western,11,Colombo,9,Kaduwela,275,Wellangiriya,486,2842,316,667,2114,2197,4311,1371,7.15,3.31,15.02277063,13.98944725
1,Western,11,Colombo,27,Thimbirigasyaya,85,Wellawatta North,2978,11449,1053,2598,8558,9520,18078,4907,8,3.96,20.34655078,19.50023453
1,Western,11,Colombo,27,Thimbirigasyaya,90,Wellawatta South,1650,6746,639,1828,5197,5666,10863,3145,7.34,3.46,20.45252482,13.78980736
1,Western,11,Colombo,12,Homagama,405,weniwelkola,1127,4071,336,722,3075,3181,6256,1745,11.79,6.67,7.443735734,24.96583577
1,Western,11,Colombo,6,Kolonnawa,50,Wennawatta,2085,6334,518,987,4848,5076,9924,2435,14.95,6.33,15.5213298,8.864431738
1,Western,11,Colombo,18,Padukka,115,Weragala,364,1244,110,312,978,1052,2030,581,19.23,6.51,9.775349536,33.26383737
1,Western,11,Colombo,15,Seethawaka,165,Weragolla North,438,1492,117,257,1087,1217,2304,631,22.66,8.11,2.014157014,6.922961724
1,Western,11,Colombo,15,Seethawaka,230,Weragolla South,239,859,63,127,723,565,1288,311,18.35,9.7,0.423632148,2.402211923
1,Western,11,Colombo,36,Kesbewa,60,Werahera North,244,1090,133,298,822,943,1765,540,8.8,3.53,9.227855196,5.57115233
1,Western,11,Colombo,36,Kesbewa,85,Werahera South,940,4251,370,851,3025,3387,6412,1767,10.25,6.09,12.11028601,17.97116297
1,Western,11,Colombo,15,Seethawaka,40,Weralupitiya,118,568,31,78,418,377,795,257,13.65,4.32,5.307433816,10.78181774
1,Western,11,Colombo,12,Homagama,385,Wethara,223,1159,147,314,880,963,1843,559,9.28,3.72,7.472492022,5.415288599
1,Western,11,Colombo,36,Kesbewa,175,Wewala East,381,1771,156,459,1327,1440,2767,834,8.12,4.13,14.07649626,9.246293492
1,Western,11,Colombo,36,Kesbewa,170,Wewala West,876,2946,291,806,2346,2573,4919,1402,13.1,6.47,12.66862954,13.16024769
1,Western,11,Colombo,18,Padukka,60,Wewelpanawa,132,494,43,105,385,389,774,207,16.74,7.72,2.485027632,2.592600171
1,Western,11,Colombo,9,Kaduwela,270,Wickramasinghapura,481,2053,252,689,1673,1802,3475,1020,12.51,4.63,18.05206464,9.104318088
1,Western,11,Colombo,6,Kolonnawa,210,Wijayapura,853,2472,201,508,1947,2087,4034,962,16.88,6.61,8.681749891,28.57753051
1,Western,11,Colombo,21,Maharagama,195,Wijerama,276,2575,141,459,1610,1841,3451,702,5.06,4.35,15.52671033,4.17287778
1,Western,11,Colombo,18,Padukka,205,Yatawathura,173,579,41,148,470,471,941,264,18.92,7.69,2.713165968,5.638970465
